RECORDTIME,RMSSD
20120823 16:00,0.984681879
20120823 17:00,0.997180716
20120823 18:00,0.991354182
20120823 19:00,0.979889094
20120823 20:00,0.989474662
20120823 21:00,0.998496382
20120823 22:00,0.990226475
20120823 23:00,0.991260206
20120824 0:00,0.996052992
20120824 1:00,0.990696348
20120824 2:00,0.991636113
20120824 3:00,0.971337275
20120824 4:00,0.971807141
20120824 5:00,0.991072255
20120824 6:00,0.990602363
20120824 7:00,0.495724071
20120824 8:00,0
20120824 9:00,0.478053624
20120824 10:00,0.917958815
20120824 11:00,0.837045378
20120824 12:00,0.753876498
20120824 13:00,0.578235114
20120824 14:00,0.599943604
20120824 15:00,0.516492794
20120824 16:00,0.2704633
20120824 17:00,0.463584239
20120824 18:00,0.358143024
20120824 19:00,0.397894928
20120824 20:00,0.393947935
20120824 21:00,0.385959959
20120824 22:00,0.24443191
20120824 23:00,0.119255705
20120825 0:00,0.326754997
20120825 1:00,0.583403804
20120825 2:00,0.726717398
20120825 3:00,0.8684334
20120825 4:00,0.860539405
20120825 5:00,0.707170364
20120825 6:00,0.882811746
20120825 7:00,0.898129853
20120825 8:00,0.82135135
20120825 9:00,0.867023771
20120825 10:00,0.823888713
20120825 11:00,0.886758736
20120825 12:00,0.863546636
20120825 13:00,0.749835519
20120825 14:00,0.832628488
20120825 15:00,0.829997171
20120825 16:00,0.626820773
20120825 17:00,0.681232948
20120825 18:00,0.547222989
20120825 19:00,0.610280981
20120825 20:00,0.534818144
20120825 21:00,0.489615619
20120825 22:00,0.52231932
20120825 23:00,0.544779615
20120826 0:00,0.301005532
20120826 1:00,0.207875196
20120826 2:00,0.182877546
20120826 3:00,0.120571372
20120826 4:00,0.213889669
20120826 5:00,0.131190675
20120826 6:00,0.184663092
20120826 7:00,0.275162105
20120826 8:00,0.137205148
20120826 9:00,0.093036369
20120826 10:00,0.156376277
20120826 11:00,0.107884597
20120826 12:00,0.083074897
20120826 13:00,0.133446102
20120826 14:00,0.156000375
20120826 15:00,0.192275159
20120826 16:00,0.183159474
20120826 17:00,0.265200632
20120826 18:00,0.331735734
20120826 19:00,0.233906584
20120826 20:00,0.203082414
20120826 21:00,0.232966822
20120826 22:00,0.283150072
20120826 23:00,0.326473073
20120827 0:00,0.458603505
20120827 1:00,0.47006859
20120827 2:00,0.387557549
20120827 3:00,0.391786477
20120827 4:00,0.427685356
20120827 5:00,0.465463763
20120827 6:00,0.504463858
20120827 7:00,0.404849159
20120827 8:00,0.276195839
20120827 9:00,0.279109104
20120827 10:00,0.348933358
20120827 11:00,0.386335856
20120827 12:00,0.337280323
20120827 13:00,0.401841926
20120827 14:00,0.562165194
20120827 15:00,0.660746154
20120827 16:00,0.644300333
20120827 17:00,0.540738637
20120827 18:00,0.569307382
20120827 19:00,0.623249685
20120827 20:00,0.572314622
20120827 21:00,0.546471186
20120827 22:00,0.530119336
20120827 23:00,0.511230134
20120828 0:00,0.491495148
20120828 1:00,0.507095184
20120828 2:00,0.549196485
20120828 3:00,0.378347888
20120828 4:00,0.187952258
20120828 5:00,0.244713839
20120828 6:00,0.192275159
20120828 7:00,0.327788736
20120828 8:00,0.339441772
20120828 9:00,0.491495143
20120828 10:00,0.77455125
20120828 11:00,0.827553786
20120828 12:00,0.864768329
20120828 13:00,0.702001665
20120828 14:00,0.548726603
20120828 15:00,0.325063426
20120828 16:00,0.452495053
20120828 17:00,0.430128738
20120828 18:00,0.422140768
20120828 19:00,0.333615258
20120828 20:00,0.311624838
20120828 21:00,0.384832245
20120828 22:00,0.216802923
20120828 23:00,0.059298936
20120829 0:00,0.098486981
20120829 1:00,0.285311529
20120829 2:00,0.538765147
20120829 3:00,0.402781686
20120829 4:00,0.597124316
20120829 5:00,0.856686384
20120829 6:00,0.920590148
20120829 7:00,0.957804693
20120829 8:00,0.938633557
20120829 9:00,0.925664852
20120829 10:00,0.907433496
20120829 11:00,0.920120274
20120829 12:00,0.887228634
20120829 13:00,0.921247981
20120829 14:00,0.981862583
20120829 15:00,0.9876891
20120829 16:00,0.985057776
20120829 17:00,0.947373355
20120829 18:00,0.936660083
20120829 19:00,0.85988159
20120829 20:00,0.98458792
20120829 21:00,0.997650595
20120829 22:00,0.996710829
20120829 23:00,0.976881884
20120830 0:00,0.976975862
20120830 1:00,0.967296295
20120830 2:00,0.96278543
20120830 3:00,0.952636012
20120830 4:00,0.891457562
20120830 5:00,0.889202123
20120830 6:00,0.847382754
20120830 7:00,0.790715132
20120830 8:00,0.769852435
20120830 9:00,0.778686183
20120830 10:00,0.714218576
20120830 11:00,0.762898208
20120830 12:00,0.676910044
20120830 13:00,0.605958063
20120830 14:00,0.696081189
20120830 15:00,0.728784873
20120830 16:00,0.844281535
20120830 17:00,0.901325026
20120830 18:00,0.920966072
20120830 19:00,0.947467322
20120830 20:00,0.942956467
20120830 21:00,0.94812514
20120830 22:00,0.919744358
20120830 23:00,0.850296
20120831 0:00,0.648811179
20120831 1:00,0.658960611
20120831 2:00,0.44178178
20120831 3:00,0.443285398
20120831 4:00,0.426275712
20120831 5:00,0.413307015
20120831 6:00,0.298468182
20120831 7:00,0.209848693
20120831 8:00,0.158725682
20120831 9:00,0.132224412
20120831 10:00,0.065971244
20120831 11:00,0.078845972
20120831 12:00,0.055163988
20120831 13:00,0.076402594
20120831 14:00,0.049713373
20120831 15:00,0.032222066
20120831 16:00,0
20120831 17:00,0
20120831 18:00,0
20120831 19:00,0
20120831 20:00,0
20120831 21:00,0
20120831 22:00,0
20120831 23:00,0
20120901 0:00,0
20120901 1:00,0.0070394
20120901 2:00,0.028286815
20120901 3:00,0.044356733
20120901 4:00,0.029884411
20120901 5:00,0.090123107
20120901 6:00,0.065689313
20120901 7:00,0.109294235
20120901 8:00,0.126491868
20120901 9:00,0.149140115
20120901 10:00,0.150737709
20120901 11:00,0.128277416
20120901 12:00,0.109482191
20120901 13:00,0.175359452
20120901 14:00,0.338689967
20120901 15:00,0.406352778
20120901 16:00,0.456536028
20120901 17:00,0.507940974
20120901 18:00,0.582370067
20120901 19:00,0.799266968
20120901 20:00,0.74645239
20120901 21:00,0.734047532
20120901 22:00,0.761112662
20120901 23:00,0.669673885
20120902 0:00,0.562353154
20120902 1:00,0.38990695
20120902 2:00,0.33953575
20120902 3:00,0.585377303
20120902 4:00,0.615167733
20120902 5:00,0.313504366
20120902 6:00,0.094539983
20120902 7:00,0
20120902 8:00,0.004872076
20120902 9:00,0.006005661
20120902 10:00,0
20120902 11:00,0
20120902 12:00,0
20120902 13:00,0
20120902 14:00,0
20120902 15:00,0
20120902 16:00,0
20120902 17:00,0
20120902 18:00,0
20120902 19:00,0
20120902 20:00,0.03232779
20120902 21:00,0.046800112
20120902 22:00,0.053378441
20120902 23:00,0.03204586
20120903 0:00,0
20120903 1:00,0
20120903 2:00,0
20120903 3:00,0
20120903 4:00,0
20120903 5:00,0.006378631
20120903 6:00,0
20120903 7:00,0.005242105
20120903 8:00,0.039563951
20120903 9:00,0.02960248
20120903 10:00,0.035144137
20120903 11:00,0.019359081
20120903 12:00,0
20120903 13:00,0
20120903 14:00,0
20120903 15:00,0
20120903 16:00,0
20120903 17:00,0.02169674
20120903 18:00,0.102903859
20120903 19:00,0.204680008
20120903 20:00,0.254299407
20120903 21:00,0.332205605
20120903 22:00,0.361150264
20120903 23:00,0.40616483
20120904 0:00,0.481627651
20120904 1:00,0.494784315
20120904 2:00,0.38924912
20120904 3:00,0.520063892
20120904 4:00,0.55182783
20120904 5:00,0.632553318
20120904 6:00,0.44544685
20120904 7:00,0.545719377
20120904 8:00,0.879240663
20120904 9:00,0.965604735
20120904 10:00,0.982708394
20120904 11:00,0.967484254
20120904 12:00,0.96193966
20120904 13:00,0.978291536
20120904 14:00,0.976130076
20120904 15:00,0.969269792
20120904 16:00,0.965228806
20120904 17:00,0.95366973
20120904 18:00,0.938163668
20120904 19:00,0.821915214
20120904 20:00,0.766563287
20120904 21:00,0.725589687
20120904 22:00,0.635654533
20120904 23:00,0.718259545
20120905 0:00,0.776524742
20120905 1:00,0.415938338
20120905 2:00,0.595620693
20120905 3:00,0.805281451
20120905 4:00,0.929799818
20120905 5:00,0.958932412
20120905 6:00,0.96663846
20120905 7:00,0.627005801
20120905 8:00,0.931397405
20120905 9:00,0.689220925
20120905 10:00,0.035799032
20120905 11:00,0.249788545
20120905 12:00,0.734141507
20120905 13:00,0.965228839
20120905 14:00,0.976130075
20120905 15:00,0.955267315
20120905 16:00,0.955455268
20120905 17:00,0.954891415
20120905 18:00,0.953575761
20120905 19:00,0.948125182
20120905 20:00,0.945211883
20120905 21:00,0.943520319
20120905 22:00,0.804153736
20120905 23:00,0.584719465
20120906 0:00,0.466685441
20120906 1:00,0.716380027
20120906 2:00,0.815618806
20120906 3:00,0.907057582
20120906 4:00,0.944084178
20120906 5:00,0.889390089
20120906 6:00,0.969645706
20120906 7:00,0.793252501
20120906 8:00,0.707828191
20120906 9:00,0.894558768
20120906 10:00,0.88779248
20120906 11:00,0.620336428
20120906 12:00,0.904896133
20120906 13:00,0.991448161
20120906 14:00,0.997556623
20120906 15:00,0.998872287
20120906 16:00,0.996616852
20120906 17:00,0.992575878
20120906 18:00,0.98815899
20120906 19:00,0.991072253
20120906 20:00,0.996428896
20120906 21:00,0.983930066
20120906 22:00,0.992481895
20120906 23:00,0.961375799
20120907 0:00,0.96269148
20120907 1:00,0.967766186
20120907 2:00,0.968236059
20120907 3:00,0.973310772
20120907 4:00,0.978855353
20120907 5:00,0.975190311
20120907 6:00,0.973780665
20120907 7:00,0.975284286
20120907 8:00,0.97143126
20120907 9:00,0.968893899
20120907 10:00,0.965510757
20120907 11:00,0.969927636
20120907 12:00,0.959778208
20120907 13:00,0.972089086
20120907 14:00,0.966450521
20120907 15:00,0.9554553
20120907 16:00,0.960905925
20120907 17:00,0.886100902
20120907 18:00,0.902546743
20120907 19:00,0.876421372
20120907 20:00,0.900103347
20120907 21:00,0.821821244
20120907 22:00,0.843623705
20120907 23:00,0.843717684
20120908 0:00,0.914763632
20120908 1:00,0.774833172
20120908 2:00,0.802368192
20120908 3:00,0.863922532
20120908 4:00,0.736678866
20120908 5:00,0.747016242
20120908 6:00,0.743069241
20120908 7:00,0.759515068
20120908 8:00,0.730570422
20120908 9:00,0.741095747
20120908 10:00,0.726059568
20120908 11:00,0.653134085
20120908 12:00,0.606521937
20120908 13:00,0.506719281
20120908 14:00,0.354196027
20120908 15:00,0.442439608
20120908 16:00,0.359364712
20120908 17:00,0.240390934
20120908 18:00,0.172540171
20120908 19:00,0.141809978
20120908 20:00,0.07254957
20120908 21:00,0.024527771
20120908 22:00,0.044165844
20120908 23:00,0.00806139
20120909 0:00,0.053942297
20120909 1:00,0.081289353
20120909 2:00,0.098862888
20120909 3:00,0.136923218
20120909 4:00,0.175265478
20120909 5:00,0.166337746
20120909 6:00,0.200826985
20120909 7:00,0.209848694
20120909 8:00,0.219434257
20120909 9:00,0.141528049
20120909 10:00,0.048303731
20120909 11:00,0.005065902
20120909 12:00,0
20120909 13:00,0
20120909 14:00,0.01550606
20120909 15:00,0.058829054
20120909 16:00,0.086176111
20120909 17:00,0.070858001
20120909 18:00,0.126679819
20120909 19:00,0.14820035
20120909 20:00,0.133728031
20120909 21:00,0.16699558
20120909 22:00,0.17347993
20120909 23:00,0.082135135
20120910 0:00,0.039469974
20120910 1:00,0.007785333
20120910 2:00,0
20120910 3:00,0.00224368
20120910 4:00,0
20120910 5:00,0.021611571
20120910 6:00,0.032703693
20120910 7:00,0.003180505
20120910 8:00,0.004974862
20120910 9:00,0.005356639
20120910 10:00,0
20120910 11:00,0
20120910 12:00,0.001392021
20120910 13:00,0
20120910 14:00,0.001858965
20120910 15:00,0.076308614
20120910 16:00,0.089841177
20120910 17:00,0.112865332
20120910 18:00,0.073113428
20120910 19:00,0.041819375
20120910 20:00,0.040785639
20120910 21:00,0.033549476
20120910 22:00,0.054130251
20120910 23:00,0.043604924
20120911 0:00,0.0291326
20120911 1:00,0.092002631
20120911 2:00,0.096419509
20120911 3:00,0.078282117
20120911 4:00,0.067286907
20120911 5:00,0.053472417
20120911 6:00,0.050841084
20120911 7:00,0.039845878
20120911 8:00,0.018137392
20120911 9:00,0.002055727
20120911 10:00,0
20120911 11:00,0.070100317
20120911 12:00,0.278827172
20120911 13:00,0.483225244
20120911 14:00,0.427309459
20120911 15:00,0.467437265
20120911 16:00,0.654543736
20120911 17:00,0.887886459
20120911 18:00,0.958556497
20120911 19:00,0.779344032
20120911 20:00,0.888732242
20120911 21:00,0.926510656
20120911 22:00,0.903110586
20120911 23:00,0.882623788
20120912 0:00,0.619490625
20120912 1:00,0.548256737
20120912 2:00,0.47739873
20120912 3:00,0.667418459
20120912 4:00,0.371675585
20120912 5:00,0.278263313
20120912 6:00,0.403063609
20120912 7:00,0.577765242
20120912 8:00,0.413588942
20120912 9:00,0.430786566
20120912 10:00,0.648059369
20120912 11:00,0.477586687
20120912 12:00,0.552767578
20120912 13:00,0.575979692
20120912 14:00,0.50220842
20120912 15:00,0.653040108
20120912 16:00,0.76816087
20120912 17:00,0.758199407
20120912 18:00,0.65125457
20120912 19:00,0.869843043
20120912 20:00,0.853303252
20120912 21:00,0.847758652
20120912 22:00,0.574851972
20120912 23:00,0.766657251
20120913 0:00,0.514237375
20120913 1:00,0.459261341
20120913 2:00,0.405882894
20120913 3:00,0.328446563
20120913 4:00,0.246029501
20120913 5:00,0.234094537
20120913 6:00,0.308617603
20120913 7:00,0.353162288
20120913 8:00,0.287754902
20120913 9:00,0.265012681
20120913 10:00,0.269805463
20120913 11:00,0.230523441
20120913 12:00,0.364063521
20120913 13:00,0.444037208
20120913 14:00,0.437646832
20120913 15:00,0.512733754
20120913 16:00,0.441687804
20120913 17:00,0.395733468
20120913 18:00,0.336998397
20120913 19:00,0.435109466
20120913 20:00,0.422046795
20120913 21:00,0.40889014
20120913 22:00,0.263039185
20120913 23:00,0.246123482
20120914 0:00,0.304294702
20120914 1:00,0.423644384
20120914 2:00,0.430504645
20120914 3:00,0.360680375
20120914 4:00,0.341697202
20120914 5:00,0.371299682
20120914 6:00,0.303918799
20120914 7:00,0.11624847
20120914 8:00,0.118127993
20120914 9:00,0.111361709
20120914 10:00,0.01982309
20120914 11:00,0
20120914 12:00,0
20120914 13:00,0
20120914 14:00,0
20120914 15:00,0
20120914 16:00,0
20120914 17:00,0
20120914 18:00,0
20120914 19:00,0.010995206
20120914 20:00,0.008645803
20120914 21:00,0.001685697
20120914 22:00,0
20120914 23:00,0
20120915 0:00,0.005535781
20120915 1:00,0.026595243
20120915 2:00,0.026031388
20120915 3:00,0.018795226
20120915 4:00,0.014284371
20120915 5:00,0.015873157
20120915 6:00,0.030918146
20120915 7:00,0.018325344
20120915 8:00,0.035053096
20120915 9:00,0.028084178
20120915 10:00,0.016155084
20120915 11:00,0.003368456
20120915 12:00,0
20120915 13:00,0
20120915 14:00,0
20120915 15:00,0
20120915 16:00,0.026407293
20120915 17:00,0.051310964
20120915 18:00,0.061742316
20120915 19:00,0.023869937
20120915 20:00,0.03665069
20120915 21:00,0.059768817
20120915 22:00,0.154120852
20120915 23:00,0.105817119
20120916 0:00,0.131190673
20120916 1:00,0.160229296
20120916 2:00,0.311060983
20120916 3:00,0.056009773
20120916 4:00,0.071703787
20120916 5:00,0.1248003
20120916 6:00,0.231181272
20120916 7:00,0.208345074
20120916 8:00,0.101588194
20120916 9:00,0.130062958
20120916 10:00,0.118691851
20120916 11:00,0.07987971
20120916 12:00,0.007042335
20120916 13:00,0.028747882
20120916 14:00,0.001386148
20120916 15:00,0
20120916 16:00,0
20120916 17:00,0
20120916 18:00,0
20120916 19:00,0
20120916 20:00,0
20120916 21:00,0
20120916 22:00,0
20120916 23:00,0
20120917 0:00,0
20120917 1:00,0
20120917 2:00,0
20120917 3:00,0
20120917 4:00,0
20120917 5:00,0
20120917 6:00,0.003098274
20120917 7:00,0.013338738
20120917 8:00,0.019453058
20120917 9:00,0.034301285
20120917 10:00,0.035053096
20120917 11:00,0.0060967
20120917 12:00,0
20120917 13:00,0.01212292
20120917 14:00,0.052438679
20120917 15:00,0.053848321
20120917 16:00,0.060708579
20120917 17:00,0.048679634
20120917 18:00,0
20120917 19:00,0
20120917 20:00,0.011934967
20120917 21:00,0.011559063
20120917 22:00,0.060520625
20120917 23:00,0.031106098
20120918 0:00,0.02358801
20120918 1:00,0.036462737
20120918 2:00,0.071703786
20120918 3:00,0.098017102
20120918 4:00,0.132976221
20120918 5:00,0.118315944
20120918 6:00,0.123108726
20120918 7:00,0.081007423
20120918 8:00,0.050747109
20120918 9:00,0.055257964
20120918 10:00,0.035710929
20120918 11:00,0.014375409
20120918 12:00,0
20120918 13:00,0
20120918 14:00,0
20120918 15:00,0
20120918 16:00,0
20120918 17:00,0
20120918 18:00,0.001392023
20120918 19:00,0.018607274
20120918 20:00,0.003853021
20120918 21:00,0.001861903
20120918 22:00,0
20120918 23:00,0
20120919 0:00,0.00346537
20120919 1:00,0.000358284
20120919 2:00,0
20120919 3:00,0
20120919 4:00,0.01080138
20120919 5:00,0.074053189
20120919 6:00,0.054224226
20120919 7:00,0.029132599
20120919 8:00,0.042759138
20120919 9:00,0.120195466
20120919 10:00,0.072455595
20120919 11:00,0.079973686
20120919 12:00,0.18907997
20120919 13:00,0.172258242
20120919 14:00,0.294145284
20120919 15:00,0.270275344
20120919 16:00,0.217178833
20120919 17:00,0.226764396
20120919 18:00,0.246405408
20120919 19:00,0.225824634
20120919 20:00,0.265764489
20120919 21:00,0.312094718
20120919 22:00,0.323747762
20120919 23:00,0.484822842
20120920 0:00,0.648153355
20120920 1:00,0.56554834
20120920 2:00,0.353632172
20120920 3:00,0.306268199
20120920 4:00,0.350906863
20120920 5:00,0.414152793
20120920 6:00,0.274880173
20120920 7:00,0.502866259
20120920 8:00,0.746358414
20120920 9:00,0.553331439
20120920 10:00,0.385959956
20120920 11:00,0.314444125
20120920 12:00,0.385208144
20120920 13:00,0.403251569
20120920 14:00,0.297434446
20120920 15:00,0.732825844
20120920 16:00,0.812423618
20120920 17:00,0.670237739
20120920 18:00,0.73010054
20120920 19:00,0.621652087
20120920 20:00,0.598815891
20120920 21:00,0.48369513
20120920 22:00,0.408984109
20120920 23:00,0.329386327
20120921 0:00,0.187200448
20120921 1:00,0.142185882
20120921 2:00,0.123954516
20120921 3:00,0.08495442
20120921 4:00,0.07236162
20120921 5:00,0.043322996
20120921 6:00,0.007788271
20120921 7:00,0.008628183
20120921 8:00,0
20120921 9:00,0
20120921 10:00,0
20120921 11:00,0
20120921 12:00,0
20120921 13:00,0
20120921 14:00,0
20120921 15:00,0
20120921 16:00,0
20120921 17:00,0.054976034
20120921 18:00,0.055539892
20120921 19:00,0.069260407
20120921 20:00,0.107226762
20120921 21:00,0.198007701
20120921 22:00,0.223945111
20120921 23:00,0.223663184
20120922 0:00,0.226670422
20120922 1:00,0.395639497
20120922 2:00,0.618268944
20120922 3:00,0.583027892
20120922 4:00,0.622967754
20120922 5:00,0.722676427
20120922 6:00,0.806409145
20120922 7:00,0.817122429
20120922 8:00,0.630109927
20120922 9:00,0.51912413
20120922 10:00,0.801804323
20120922 11:00,0.856122526
20120922 12:00,0.57832909
20120922 13:00,0.783854883
20120922 14:00,0.419133533
20120922 15:00,0.689784778
20120922 16:00,0.875857513
20120922 17:00,0.845409256
20120922 18:00,0.829997162
20120922 19:00,0.85631048
20120922 20:00,0.850483959
20120922 21:00,0.967390278
20120922 22:00,0.962127605
20120922 23:00,0.894840696
20120923 0:00,0.915797378
20120923 1:00,0.587538755
20120923 2:00,0.40127807
20120923 3:00,0.859505672
20120923 4:00,0.629828009
20120923 5:00,0.687059468
20120923 6:00,0.738558381
20120923 7:00,0.657832896
20120923 8:00,0.657081077
20120923 9:00,0.783478972
20120923 10:00,0.870218946
20120923 11:00,0.779344041
20120923 12:00,0.914763628
20120923 13:00,0.895968391
20120923 14:00,0.908561198
20120923 15:00,0.898693724
